0.47,0.47,0.47,0.47,0.47
0.43,0.43,0.43,0.43,0.43
0.38,0.38,0.38,0.38,0.38
0.34,0.34,0.34,0.34,0.34
0.31,0.31,0.31,0.31,0.31
