0.47,0.47,0.47,0.51,0.61
0.43,0.43,0.49,0.59,0.65
0.38,0.38,0.5,0.63,0.68
0.34,0.41,0.57,0.67,0.71
0.31,0.48,0.62,0.69,0.72
