0.02,0.1,0.16,0.33,0.52
0.01,0.07,0.15,0.3,0.52
0.01,0.05,0.13,0.29,0.51
0.0,0.04,0.13,0.26,0.48
0.0,0.02,0.12,0.24,0.47
