0.13,0.17,0.32,0.4,0.59
0.12,0.16,0.26,0.38,0.56
0.1,0.13,0.23,0.38,0.56
0.06,0.12,0.19,0.36,0.54
0.03,0.12,0.18,0.34,0.52
