0.64,0.67,0.76,0.8,0.83
0.56,0.63,0.68,0.78,0.81
0.48,0.57,0.63,0.68,0.81
0.4,0.49,0.6,0.66,0.79
0.37,0.43,0.53,0.64,0.71
