0.62,0.96,0.94,0.92,0.86,0.68,0.72,0.72,0.72,0.72,0.72,0.74
0.66,0.96,0.94,0.92,0.84,0.66,0.7,0.72,0.72,0.72,0.72,0.72
0.66,0.96,0.94,0.92,0.88,0.64,0.68,0.7,0.72,0.72,0.72,0.72
0.68,0.96,0.94,0.92,0.86,0.62,0.66,0.68,0.68,0.72,0.72,0.72
0.68,0.96,0.94,0.92,0.86,0.62,0.64,0.66,0.68,0.68,0.68,0.68
0.68,0.96,0.94,0.92,0.88,0.58,0.64,0.64,0.64,0.64,0.66,0.66
0.68,0.96,0.94,0.92,0.88,0.54,0.62,0.64,0.64,0.64,0.64,0.66
0.7,0.96,0.94,0.92,0.88,0.54,0.62,0.62,0.64,0.64,0.64,0.66
0.7,0.96,0.94,0.92,0.86,0.54,0.62,0.62,0.62,0.64,0.64,0.64
0.7,0.96,0.94,0.92,0.88,0.54,0.6,0.62,0.62,0.62,0.62,0.64
0.7,0.96,0.94,0.92,0.88,0.52,0.54,0.62,0.62,0.62,0.62,0.62
0.7,0.96,0.94,0.92,0.88,0.52,0.54,0.6,0.62,0.62,0.62,0.62
0.7,0.96,0.94,0.92,0.88,0.52,0.54,0.56,0.58,0.58,0.58,0.58
0.7,0.96,0.94,0.92,0.9,0.52,0.54,0.54,0.56,0.56,0.56,0.56
0.7,0.96,0.94,0.92,0.9,0.52,0.52,0.54,0.54,0.54,0.54,0.54
0.74,0.96,0.94,0.92,0.9,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.74,0.96,0.94,0.92,0.9,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.74,0.96,0.94,0.92,0.9,0.5,0.52,0.52,0.52,0.52,0.52,0.52
0.74,0.96,0.94,0.92,0.9,0.5,0.52,0.52,0.52,0.52,0.52,0.52
0.74,0.96,0.94,0.92,0.9,0.5,0.52,0.52,0.52,0.52,0.52,0.52
0.74,0.96,0.94,0.92,0.9,0.48,0.52,0.52,0.52,0.52,0.52,0.52
0.74,0.96,0.94,0.92,0.9,0.48,0.52,0.52,0.52,0.52,0.52,0.52
0.74,0.96,0.94,0.92,0.88,0.48,0.5,0.5,0.5,0.5,0.5,0.5
0.76,0.96,0.94,0.92,0.86,0.46,0.5,0.5,0.5,0.5,0.5,0.5
0.76,0.96,0.94,0.92,0.86,0.46,0.48,0.48,0.48,0.48,0.48,0.48
0.76,0.96,0.94,0.92,0.86,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.78,0.96,0.94,0.92,0.86,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.8,0.96,0.94,0.92,0.88,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.8,0.96,0.94,0.92,0.88,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.82,0.96,0.94,0.92,0.88,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.82,0.96,0.94,0.92,0.88,0.44,0.46,0.46,0.46,0.46,0.46,0.46
0.82,0.96,0.94,0.92,0.88,0.44,0.44,0.46,0.46,0.46,0.46,0.46
0.82,0.96,0.94,0.92,0.9,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.82,0.96,0.94,0.92,0.9,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.82,0.96,0.94,0.92,0.9,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.82,0.96,0.94,0.92,0.9,0.42,0.44,0.44,0.44,0.44,0.44,0.44
0.84,0.96,0.94,0.92,0.9,0.42,0.44,0.44,0.44,0.44,0.44,0.44
