0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.76,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.72,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.66,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.64,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.64,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.64,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.62,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.6,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.6,0.98,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.58,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.58,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.58,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
0.56,0.96,0.94,0.92,0.92,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.9,0.86,0.84,0.84,0.86,0.86,0.86,0.86,0.86
0.54,0.92,0.92,0.9,0.82,0.84,0.84,0.84,0.84,0.84,0.84,0.84
0.54,0.92,0.9,0.9,0.78,0.8,0.82,0.82,0.82,0.82,0.82,0.82
0.54,0.92,0.9,0.9,0.8,0.78,0.78,0.78,0.78,0.8,0.82,0.82
0.54,0.92,0.9,0.9,0.8,0.78,0.78,0.78,0.78,0.78,0.78,0.78
0.5,0.9,0.9,0.9,0.78,0.74,0.76,0.74,0.74,0.74,0.74,0.74
0.5,0.9,0.9,0.9,0.76,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0.5,0.9,0.9,0.86,0.72,0.7,0.7,0.7,0.7,0.7,0.7,0.7
0.48,0.9,0.88,0.86,0.72,0.7,0.7,0.7,0.7,0.7,0.7,0.7
0.48,0.88,0.88,0.86,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
0.48,0.88,0.88,0.8,0.66,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.48,0.88,0.84,0.72,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.48,0.88,0.84,0.7,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.46,0.88,0.84,0.66,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.46,0.88,0.82,0.66,0.58,0.58,0.6,0.6,0.6,0.6,0.6,0.6
0.46,0.88,0.8,0.66,0.58,0.58,0.58,0.58,0.58,0.6,0.6,0.6
0.44,0.86,0.78,0.66,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.42,0.8,0.78,0.64,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.42,0.8,0.78,0.64,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.38,0.78,0.76,0.6,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
0.36,0.78,0.74,0.56,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
0.36,0.78,0.74,0.56,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
0.36,0.76,0.74,0.56,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
0.36,0.76,0.74,0.56,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
0.36,0.74,0.72,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.36,0.74,0.72,0.52,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.36,0.74,0.7,0.52,0.46,0.46,0.46,0.46,0.48,0.48,0.48,0.48
0.34,0.74,0.68,0.52,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.34,0.74,0.68,0.52,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.34,0.74,0.68,0.46,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.34,0.72,0.66,0.46,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42
