0.54,0.96,0.94,0.92,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.54,0.96,0.94,0.92,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.86,0.88,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.86,0.86,0.88,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.86,0.86,0.86,0.88,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.86,0.86,0.86,0.86,0.88,0.88,0.88
0.56,0.96,0.94,0.92,0.9,0.84,0.86,0.86,0.86,0.86,0.86,0.86
0.56,0.96,0.94,0.92,0.9,0.84,0.86,0.86,0.86,0.86,0.86,0.86
0.56,0.96,0.94,0.92,0.9,0.84,0.84,0.86,0.86,0.86,0.86,0.86
0.56,0.96,0.94,0.92,0.9,0.8,0.84,0.86,0.86,0.86,0.86,0.86
0.58,0.96,0.94,0.92,0.9,0.78,0.84,0.86,0.86,0.86,0.86,0.86
0.58,0.96,0.94,0.92,0.9,0.78,0.84,0.84,0.86,0.86,0.86,0.86
0.6,0.96,0.94,0.92,0.9,0.78,0.8,0.84,0.86,0.86,0.86,0.86
0.6,0.96,0.94,0.92,0.9,0.78,0.78,0.84,0.84,0.86,0.86,0.86
0.6,0.96,0.94,0.92,0.9,0.78,0.78,0.84,0.84,0.84,0.86,0.86
0.6,0.96,0.94,0.92,0.9,0.78,0.78,0.8,0.84,0.84,0.84,0.86
0.6,0.96,0.94,0.92,0.9,0.76,0.78,0.8,0.84,0.84,0.84,0.84
0.6,0.96,0.94,0.92,0.9,0.74,0.78,0.78,0.82,0.84,0.84,0.84
0.6,0.96,0.94,0.92,0.9,0.72,0.78,0.78,0.8,0.82,0.84,0.84
0.6,0.96,0.94,0.92,0.9,0.72,0.78,0.78,0.8,0.82,0.82,0.84
0.6,0.96,0.94,0.92,0.9,0.72,0.78,0.78,0.78,0.82,0.82,0.84
0.6,0.96,0.94,0.92,0.9,0.72,0.74,0.78,0.78,0.8,0.82,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.74,0.78,0.78,0.78,0.82,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.78,0.78,0.78,0.82,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.76,0.78,0.78,0.78,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.76,0.78,0.78,0.78,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.74,0.78,0.78,0.78,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.72,0.76,0.78,0.78,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.72,0.76,0.76,0.78,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.72,0.76,0.76,0.78,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.72,0.74,0.76,0.76,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.72,0.72,0.76,0.76,0.82
0.6,0.96,0.94,0.92,0.9,0.72,0.72,0.72,0.72,0.76,0.76,0.82
0.6,0.96,0.94,0.92,0.9,0.7,0.72,0.72,0.72,0.74,0.76,0.8
0.6,0.96,0.94,0.92,0.9,0.7,0.72,0.72,0.72,0.72,0.76,0.8
0.6,0.96,0.94,0.92,0.9,0.7,0.72,0.72,0.72,0.72,0.72,0.78
0.6,0.96,0.94,0.92,0.86,0.7,0.72,0.72,0.72,0.72,0.72,0.78
0.62,0.96,0.94,0.92,0.86,0.7,0.72,0.72,0.72,0.72,0.72,0.78
0.62,0.96,0.94,0.92,0.86,0.68,0.72,0.72,0.72,0.72,0.72,0.76
0.62,0.96,0.94,0.92,0.86,0.68,0.72,0.72,0.72,0.72,0.72,0.74
