512.8215708586245,476.19151561674107,448.7189709226736,430.40393790569374,430.40393790569374,375.4588825748898,357.14386402948395,329.6713324755178,311.3563131207336,293.04128885353936,256.4112307630621,238.0961967988222,201.46615988638928,164.83612170802738,137.36358549201205,109.89103741623676,91.57601871380506,82.41850470719295,82.41850470719295,82.41850470719295,82.41850470719295,73.26100705186184,18.315244294184247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512.8215708597759,476.19151561782013,448.71897092348814,430.4039379065984,430.4039379065984,375.4588825757918,357.1438640303857,329.6713324764347,311.356313121664,293.0412888545148,256.4112307640447,238.0961968000557,201.4661598876221,164.83612170926625,137.36358549316185,109.89103741767536,91.57601871524602,82.4185047086528,82.4185047086528,82.4185047086528,82.4185047086528,73.26100705298907,18.315244295095823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512.8215708591682,476.19151561737726,448.71897092338895,430.4039379069012,430.4039379069012,375.458882576096,357.1438640306901,329.67133247667,311.3563131218859,293.0412888547632,256.4112307646492,238.09619680076807,201.46615988833778,164.83612170998342,137.3635854939241,109.89103741836344,91.5760187159369,82.41850470943052,82.41850470943052,82.41850470943052,82.41850470943052,73.26100705334244,18.315244294172317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512.8215708592933,476.19151561733753,448.71897092327,430.4039379065479,430.4039379065479,375.4588825757401,357.1438640303358,329.67133247630005,311.35631312150923,293.04128885447716,256.41123076414794,238.09619680008214,201.46615988765137,164.83612170929047,137.36358549301826,109.89103741793893,91.57601871551027,82.41850470892716,82.41850470892716,82.41850470892716,82.41850470892716,73.26100705300742,18.315244294371677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.088602336715493,20.59443266891327,19.26667354976959,23.39065117997246,40.38923925824774,24.334470456862807,68.79337005129253,50.09921819070913,28.730608092639923,7.346938775510206
512.8215708626359,476.1915156207953,448.7189709266559,430.4039379098188,430.4039379098188,375.4588825790106,357.14386403360646,329.671332479582,311.35631312482565,293.0412888577498,256.4112307676633,238.0961968039326,201.46615989149916,164.83612171314547,137.3635854972528,109.8910374217753,100.73352903374244,91.57601432405417,82.41850471275252,82.41850471275252,82.41850471275252,73.26100705716122,18.31524429506512,0.0,0.0,0.0,0.0,0.0,277.6258498587032,278.35012575593555,338.2173296288523,232.22544884183358,425.8795816925821,360.50419935478175,343.76829842221275,378.7269240312985,335.5702434204906,251.50171035458115,451.5109071223475,182.087102094989,169.4362053375091,198.7662807341556,150.462215793594,156.51958455616386,184.65011250010153,261.03133987771275,177.83407419597125,58.914289089480825,167.40707483016195,260.1597433923646
512.8215708600229,476.1915156180545,448.71897092407954,430.4039379074365,430.4039379074365,375.4588825766297,357.14386403122705,329.67133247719175,311.3563131224019,293.0412888552586,256.41123076508575,238.09619680099254,265.5687351166328,421.2464578333147,448.718971569845,485.349002914624,512.8215063695438,531.1365215824113,476.19142751267975,521.9789457841343,448.7188710116687,430.40386419795595,544.474233139932,498.45243370220186,560.5228077479946,546.525707883551,496.72895157846574,445.73736767553964,501.5019616269791,486.37959706716543,521.2202404676414,448.8848470857357,593.882730864008,407.20853218237846,416.7634219241661,478.87619235982584,396.40925541234265,380.51925855280354,360.26688807627147,297.96399772095566,470.46927858027584,300.1681811795598,267.6232220941791,254.90113599897833,165.97544462392474,301.4894647660303,232.39667034367733,125.2987564444964,189.9546336638062,164.71200163696355
512.8215708593402,476.19151561744934,448.7189709234387,430.4039379065523,430.4039379065523,375.4588825757441,357.1438640303376,329.6713324763149,338.8288463809834,430.40395281814057,457.87647886784225,485.3490040970536,512.8215480674197,558.6090935041036,586.0815976852834,586.0815843891577,595.2390811848168,604.3966037550036,613.5550816450187,622.7115730505938,608.1313919480092,575.1469245464377,609.5511267368795,652.9896199630458,694.5422135757282,595.1758870969759,579.9556734134089,550.0154511437632,597.8018206219114,624.2901531709318,380.3614944060322,435.56979821950483,616.0569831247981,447.9594548409376,330.791908748633,536.4816560134659,353.886720233338,386.09136583871435,298.3828748222721,330.17206755977236,319.79068358247724,331.7378084795809,543.9350850127537,253.7442743940341,206.83120717944456,271.6490950383595,281.8256113341019,161.3546075023802,165.1225246452935,206.4174298306439
512.8215708593011,476.19151561741165,448.71897092333114,430.40393790692616,430.40393790692616,375.4588825761221,430.4039808047003,448.71899759088376,503.6640520419094,512.8215426832769,558.6091002370275,595.2391684337225,595.2391092240753,604.3966039087162,613.5540813972511,622.7115884512036,631.8690965266173,641.0265843970272,644.2805479959156,657.5734467474317,663.1434039344645,678.8781396395304,745.3004374850923,625.5139622314326,540.1159977642553,590.3697517851994,655.8632189861195,620.6235861645351,553.2206261642403,584.9137980525813,570.5035667580494,433.32691971990624,348.00650119035646,376.81368337540385,482.4952019146187,403.3868027907535,377.40686297245225,542.6999916179184,429.2018648337398,469.74558976475623,262.9704913418251,324.39327412092837,335.9303006904906,348.553640638854,237.4283560979253,279.24703113342747,288.88178312816893,225.44959277711064,192.87187901767936,197.8084728612311
512.8215708587504,476.1915156167246,448.71897092241915,430.4039379055681,430.4039379055681,448.71899993559657,503.6640552414092,521.9790663525318,567.7665930658461,595.2391711588193,595.2391444638064,613.5541095114388,613.5540974610327,631.8691079104707,631.8690938196263,650.1841240385787,668.4994539296986,680.7846343871574,728.5683994775201,746.321107317496,656.4060867999178,627.2925624996817,720.458051486116,714.5532998555752,613.9572724871068,576.0452828477089,535.4915361424364,738.1047748681159,524.7118848310031,527.2725263877835,629.9607392902466,444.01016521758993,478.2854804846431,362.1079802609065,394.00441224911384,407.8522744330668,444.72310319425833,390.51110673616716,331.3385848054329,395.15925880242514,326.39039822130474,395.36141137443815,287.0504672549629,197.76812879184453,201.5389640669973,279.33453370220263,249.3506884806081,215.1258764333761,132.24489795918356,132.24489795918356
512.8215708586617,476.1915156167947,448.7189709226519,430.4039379059899,457.87649516252225,512.8215668142419,558.6091223374906,595.2391302030845,595.2391720088341,613.554156657665,613.5541168558767,631.8691283859083,641.0266021620247,650.184112513804,659.3416092109259,677.657566676923,660.6390075280874,679.2504923802181,622.8614404380195,663.4135535100655,661.358035122066,598.5679653216698,653.9702191222475,750.0947660920838,636.7124107830246,528.837451459066,666.0952911626251,472.8614445282563,489.0608881568426,593.6431134553204,417.6184685260643,488.28662279676826,346.19937425567093,482.2945912184317,347.3594443367235,334.7814919943592,393.8343658748589,433.3323650682608,258.0061006125235,177.6205943615445,179.2783822541026,245.4827684598978,251.30246887249822,185.00796384538347,187.22385614505777,230.45873852351005,148.77551020408157,241.16898606381176,148.77551020408157,148.77551020408157
